OrderID,OrderLineID,DateKey,CustomerID,ProductID,StoreID,Quantity,UnitPrice,DiscountPercent,SalesAmount,CostAmount,ShippingCost,OrderStatus
ORD-10836,ORD-10836-1,20230322,CUST-0071,PROD-0050,ST-010,1,4290.0,0.1,3861.0,3053.81,0.0,Returned
ORD-10837,ORD-10837-1,20240726,CUST-0097,PROD-0071,ST-008,1,430.0,0.2,344.0,257.61,0.0,Returned
ORD-10837,ORD-10837-2,20240726,CUST-0097,PROD-0063,ST-008,2,9290.0,0.0,18580.0,10668.44,0.0,Returned
ORD-10838,ORD-10838-1,20240909,CUST-0016,PROD-0068,ST-002,1,1450.0,0.0,1450.0,785.71,0.0,Completed
ORD-10839,ORD-10839-1,20230416,CUST-0029,PROD-0062,ST-011,2,10930.0,0.0,21860.0,14260.06,0.0,Completed
ORD-10839,ORD-10839-2,20230416,CUST-0029,PROD-0077,ST-011,2,1240.0,0.0,2480.0,1428.96,0.0,Completed
ORD-10840,ORD-10840-1,20231105,CUST-0171,PROD-0018,ST-014,2,660.0,0.0,1320.0,814.26,0.0,Returned
ORD-10841,ORD-10841-1,20240901,CUST-0051,PROD-0033,ST-001,1,6880.0,0.0,6880.0,4450.47,0.0,Cancelled
ORD-10842,ORD-10842-1,20240622,CUST-0058,PROD-0061,ST-008,1,9200.0,0.0,9200.0,5967.9,0.0,Completed
ORD-10843,ORD-10843-1,20241001,CUST-0101,PROD-0071,ST-004,2,430.0,0.0,860.0,515.22,0.0,Returned
ORD-10844,ORD-10844-1,20240505,CUST-0109,PROD-0049,ST-015,2,3260.0,0.0,6520.0,3683.54,0.0,Completed
ORD-10845,ORD-10845-1,20231223,CUST-0074,PROD-0075,ST-013,2,2610.0,0.0,5220.0,3308.78,0.0,Completed
ORD-10845,ORD-10845-2,20231223,CUST-0074,PROD-0033,ST-013,2,6880.0,0.0,13760.0,8900.94,0.0,Completed
ORD-10846,ORD-10846-1,20240707,CUST-0133,PROD-0078,ST-015,1,1020.0,0.05,969.0,599.08,0.0,Completed
ORD-10847,ORD-10847-1,20230905,CUST-0200,PROD-0053,ST-004,1,12030.0,0.2,9624.0,7726.31,0.0,Completed
ORD-10848,ORD-10848-1,20240310,CUST-0073,PROD-0032,ST-003,1,1730.0,0.0,1730.0,906.53,0.0,Cancelled
ORD-10848,ORD-10848-2,20240310,CUST-0073,PROD-0005,ST-003,1,33510.0,0.0,33510.0,20544.28,0.0,Cancelled
ORD-10849,ORD-10849-1,20240802,CUST-0091,PROD-0003,ST-005,1,6190.0,0.0,6190.0,3136.74,0.0,Returned
ORD-10850,ORD-10850-1,20240428,CUST-0141,PROD-0029,ST-009,1,1390.0,0.15,1181.5,896.49,0.0,Cancelled
ORD-10851,ORD-10851-1,20240424,CUST-0151,PROD-0043,ST-003,2,650.0,0.0,1300.0,835.18,0.0,Completed
ORD-10851,ORD-10851-2,20240424,CUST-0151,PROD-0017,ST-003,1,3090.0,0.05,2935.5,2135.25,0.0,Completed
ORD-10851,ORD-10851-3,20240424,CUST-0151,PROD-0080,ST-003,2,1260.0,0.0,2520.0,1537.84,0.0,Completed
ORD-10852,ORD-10852-1,20231115,CUST-0104,PROD-0068,ST-000,2,1450.0,0.0,2900.0,1571.42,136.19,Completed
ORD-10852,ORD-10852-2,20231115,CUST-0104,PROD-0026,ST-000,1,3440.0,0.05,3268.0,2460.63,75.23,Completed
ORD-10853,ORD-10853-1,20230822,CUST-0126,PROD-0019,ST-000,1,3340.0,0.1,3006.0,1835.11,32.09,Completed
ORD-10854,ORD-10854-1,20241114,CUST-0073,PROD-0035,ST-006,1,11120.0,0.0,11120.0,5574.09,0.0,Returned
ORD-10854,ORD-10854-2,20241114,CUST-0073,PROD-0052,ST-006,1,640.0,0.0,640.0,409.83,0.0,Returned
ORD-10855,ORD-10855-1,20240721,CUST-0113,PROD-0002,ST-002,3,33460.0,0.1,90342.0,61083.33,0.0,Completed
ORD-10855,ORD-10855-2,20240721,CUST-0113,PROD-0021,ST-002,1,2610.0,0.05,2479.5,1698.88,0.0,Completed
ORD-10856,ORD-10856-1,20230408,CUST-0087,PROD-0075,ST-008,1,2610.0,0.1,2349.0,1654.39,0.0,Cancelled
ORD-10856,ORD-10856-2,20230408,CUST-0087,PROD-0010,ST-008,1,16340.0,0.2,13072.0,11300.17,0.0,Cancelled
ORD-10857,ORD-10857-1,20240913,CUST-0049,PROD-0049,ST-008,4,3260.0,0.05,12388.0,7367.08,0.0,Completed
ORD-10858,ORD-10858-1,20240901,CUST-0033,PROD-0021,ST-003,1,2610.0,0.05,2479.5,1698.88,0.0,Completed
ORD-10859,ORD-10859-1,20240814,CUST-0051,PROD-0039,ST-001,1,10260.0,0.0,10260.0,6354.22,0.0,Completed
ORD-10859,ORD-10859-2,20240814,CUST-0051,PROD-0080,ST-001,2,1260.0,0.0,2520.0,1537.84,0.0,Completed
ORD-10860,ORD-10860-1,20240327,CUST-0191,PROD-0075,ST-000,2,2610.0,0.1,4698.0,3308.78,121.47,Completed
ORD-10861,ORD-10861-1,20240116,CUST-0013,PROD-0030,ST-002,1,3060.0,0.0,3060.0,1764.66,0.0,Completed
ORD-10861,ORD-10861-2,20240116,CUST-0013,PROD-0041,ST-002,2,11810.0,0.1,21258.0,14582.82,0.0,Completed
ORD-10862,ORD-10862-1,20241019,CUST-0140,PROD-0080,ST-003,1,1260.0,0.0,1260.0,768.92,0.0,Completed
ORD-10862,ORD-10862-2,20241019,CUST-0140,PROD-0033,ST-003,2,6880.0,0.0,13760.0,8900.94,0.0,Completed
ORD-10862,ORD-10862-3,20241019,CUST-0140,PROD-0048,ST-003,2,10690.0,0.0,21380.0,11269.6,0.0,Completed
ORD-10863,ORD-10863-1,20230530,CUST-0115,PROD-0009,ST-012,3,23630.0,0.0,70890.0,43439.64,0.0,Cancelled
ORD-10864,ORD-10864-1,20241226,CUST-0057,PROD-0007,ST-008,1,36360.0,0.2,29088.0,25478.18,0.0,Completed
ORD-10865,ORD-10865-1,20230906,CUST-0145,PROD-0067,ST-000,1,1970.0,0.0,1970.0,1102.52,48.47,Cancelled
ORD-10865,ORD-10865-2,20230906,CUST-0145,PROD-0033,ST-000,1,6880.0,0.05,6536.0,4450.47,38.94,Cancelled
ORD-10866,ORD-10866-1,20230327,CUST-0105,PROD-0050,ST-014,2,4290.0,0.0,8580.0,6107.62,0.0,Returned
ORD-10867,ORD-10867-1,20240521,CUST-0056,PROD-0053,ST-012,2,12030.0,0.0,24060.0,15452.62,0.0,Returned
ORD-10868,ORD-10868-1,20240902,CUST-0154,PROD-0007,ST-004,1,36360.0,0.05,34542.0,25478.18,0.0,Completed
ORD-10869,ORD-10869-1,20240307,CUST-0037,PROD-0051,ST-009,1,12350.0,0.0,12350.0,7189.83,0.0,Cancelled
ORD-10870,ORD-10870-1,20240912,CUST-0185,PROD-0033,ST-006,1,6880.0,0.0,6880.0,4450.47,0.0,Completed
ORD-10871,ORD-10871-1,20231013,CUST-0064,PROD-0068,ST-000,1,1450.0,0.0,1450.0,785.71,48.72,Completed
ORD-10871,ORD-10871-2,20231013,CUST-0064,PROD-0001,ST-000,1,4530.0,0.2,3624.0,2426.12,74.87,Completed
ORD-10872,ORD-10872-1,20240623,CUST-0162,PROD-0044,ST-003,1,7910.0,0.0,7910.0,4298.09,0.0,Completed
ORD-10872,ORD-10872-2,20240623,CUST-0162,PROD-0074,ST-003,2,1630.0,0.05,3097.0,2077.24,0.0,Completed
ORD-10873,ORD-10873-1,20231021,CUST-0155,PROD-0022,ST-011,1,4390.0,0.0,4390.0,2634.19,0.0,Completed
ORD-10873,ORD-10873-2,20231021,CUST-0155,PROD-0078,ST-011,1,1020.0,0.2,816.0,599.08,0.0,Completed
ORD-10874,ORD-10874-1,20241018,CUST-0023,PROD-0076,ST-014,1,250.0,0.15,212.5,141.67,0.0,Completed
ORD-10875,ORD-10875-1,20241019,CUST-0124,PROD-0009,ST-001,2,23630.0,0.0,47260.0,28959.76,0.0,Completed
ORD-10876,ORD-10876-1,20231020,CUST-0130,PROD-0048,ST-000,2,10690.0,0.0,21380.0,11269.6,20.2,Completed
ORD-10877,ORD-10877-1,20230327,CUST-0151,PROD-0020,ST-011,1,1850.0,0.0,1850.0,1131.44,0.0,Completed
ORD-10878,ORD-10878-1,20241218,CUST-0191,PROD-0077,ST-007,1,1240.0,0.15,1054.0,714.48,0.0,Completed
ORD-10879,ORD-10879-1,20230914,CUST-0147,PROD-0030,ST-004,1,3060.0,0.0,3060.0,1764.66,0.0,Completed
ORD-10880,ORD-10880-1,20241117,CUST-0168,PROD-0068,ST-013,2,1450.0,0.2,2320.0,1571.42,0.0,Completed
ORD-10881,ORD-10881-1,20231223,CUST-0165,PROD-0012,ST-004,2,51760.0,0.0,103520.0,51965.66,0.0,Completed
ORD-10882,ORD-10882-1,20230415,CUST-0170,PROD-0025,ST-013,3,1120.0,0.1,3024.0,1853.4,0.0,Cancelled
ORD-10883,ORD-10883-1,20230320,CUST-0187,PROD-0061,ST-001,2,9200.0,0.1,16560.0,11935.8,0.0,Completed
ORD-10884,ORD-10884-1,20240608,CUST-0160,PROD-0021,ST-006,1,2610.0,0.15,2218.5,1698.88,0.0,Completed
ORD-10885,ORD-10885-1,20240323,CUST-0059,PROD-0041,ST-015,2,11810.0,0.0,23620.0,14582.82,0.0,Returned
ORD-10886,ORD-10886-1,20240303,CUST-0069,PROD-0062,ST-002,2,10930.0,0.0,21860.0,14260.06,0.0,Completed
ORD-10886,ORD-10886-2,20240303,CUST-0069,PROD-0048,ST-002,1,10690.0,0.2,8552.0,5634.8,0.0,Completed
ORD-10887,ORD-10887-1,20231227,CUST-0033,PROD-0063,ST-011,1,9290.0,0.0,9290.0,5334.22,0.0,Returned
ORD-10888,ORD-10888-1,20240610,CUST-0120,PROD-0071,ST-007,2,430.0,0.0,860.0,515.22,0.0,Completed
ORD-10888,ORD-10888-2,20240610,CUST-0120,PROD-0056,ST-007,2,12260.0,0.0,24520.0,16395.64,0.0,Completed
ORD-10889,ORD-10889-1,20230413,CUST-0193,PROD-0010,ST-000,1,16340.0,0.0,16340.0,11300.17,54.91,Completed
ORD-10889,ORD-10889-2,20230413,CUST-0193,PROD-0071,ST-000,2,430.0,0.0,860.0,515.22,101.62,Completed
ORD-10890,ORD-10890-1,20231226,CUST-0148,PROD-0018,ST-007,2,660.0,0.1,1188.0,814.26,0.0,Completed
ORD-10891,ORD-10891-1,20241223,CUST-0067,PROD-0003,ST-004,2,6190.0,0.15,10523.0,6273.48,0.0,Completed
ORD-10891,ORD-10891-2,20241223,CUST-0067,PROD-0006,ST-004,2,30230.0,0.0,60460.0,41847.58,0.0,Completed
ORD-10892,ORD-10892-1,20241003,CUST-0151,PROD-0044,ST-009,3,7910.0,0.1,21357.0,12894.27,0.0,Completed
ORD-10893,ORD-10893-1,20240620,CUST-0101,PROD-0017,ST-000,1,3090.0,0.0,3090.0,2135.25,98.86,Completed
ORD-10894,ORD-10894-1,20241009,CUST-0127,PROD-0010,ST-001,1,16340.0,0.0,16340.0,11300.17,0.0,Cancelled
ORD-10895,ORD-10895-1,20240821,CUST-0021,PROD-0039,ST-005,1,10260.0,0.0,10260.0,6354.22,0.0,Returned
ORD-10895,ORD-10895-2,20240821,CUST-0021,PROD-0027,ST-005,2,1520.0,0.0,3040.0,2075.7,0.0,Returned
ORD-10896,ORD-10896-1,20231003,CUST-0199,PROD-0070,ST-013,1,1750.0,0.0,1750.0,1243.69,0.0,Completed
ORD-10897,ORD-10897-1,20230221,CUST-0044,PROD-0025,ST-007,2,1120.0,0.0,2240.0,1235.6,0.0,Completed
ORD-10898,ORD-10898-1,20230329,CUST-0178,PROD-0073,ST-014,1,2250.0,0.0,2250.0,1505.46,0.0,Completed
ORD-10899,ORD-10899-1,20230815,CUST-0037,PROD-0058,ST-013,2,3720.0,0.05,7068.0,3876.66,0.0,Completed
ORD-10900,ORD-10900-1,20240317,CUST-0165,PROD-0073,ST-003,1,2250.0,0.05,2137.5,1505.46,0.0,Completed
ORD-10901,ORD-10901-1,20231127,CUST-0197,PROD-0022,ST-004,1,4390.0,0.05,4170.5,2634.19,0.0,Completed
ORD-10901,ORD-10901-2,20231127,CUST-0197,PROD-0070,ST-004,2,1750.0,0.0,3500.0,2487.38,0.0,Completed
ORD-10902,ORD-10902-1,20241128,CUST-0019,PROD-0037,ST-014,1,11140.0,0.1,10026.0,6659.18,0.0,Completed
ORD-10903,ORD-10903-1,20230718,CUST-0149,PROD-0063,ST-000,2,9290.0,0.0,18580.0,10668.44,42.81,Completed
ORD-10904,ORD-10904-1,20230411,CUST-0166,PROD-0039,ST-010,1,10260.0,0.0,10260.0,6354.22,0.0,Completed
ORD-10905,ORD-10905-1,20230518,CUST-0006,PROD-0041,ST-011,1,11810.0,0.2,9448.0,7291.41,0.0,Completed
ORD-10905,ORD-10905-2,20230518,CUST-0006,PROD-0003,ST-011,1,6190.0,0.0,6190.0,3136.74,0.0,Completed
ORD-10905,ORD-10905-3,20230518,CUST-0006,PROD-0021,ST-011,2,2610.0,0.0,5220.0,3397.76,0.0,Completed
ORD-10906,ORD-10906-1,20240319,CUST-0033,PROD-0013,ST-010,1,15750.0,0.05,14962.5,8688.15,0.0,Returned
ORD-10907,ORD-10907-1,20230421,CUST-0063,PROD-0063,ST-006,3,9290.0,0.0,27870.0,16002.66,0.0,Cancelled
ORD-10908,ORD-10908-1,20240928,CUST-0156,PROD-0051,ST-002,1,12350.0,0.0,12350.0,7189.83,0.0,Returned
ORD-10909,ORD-10909-1,20240901,CUST-0018,PROD-0005,ST-000,1,33510.0,0.2,26808.0,20544.28,130.31,Completed
ORD-10909,ORD-10909-2,20240901,CUST-0018,PROD-0037,ST-000,1,11140.0,0.0,11140.0,6659.18,86.0,Completed
ORD-10910,ORD-10910-1,20231009,CUST-0062,PROD-0017,ST-012,1,3090.0,0.0,3090.0,2135.25,0.0,Cancelled
ORD-10910,ORD-10910-2,20231009,CUST-0062,PROD-0066,ST-012,1,1630.0,0.0,1630.0,839.25,0.0,Cancelled
ORD-10911,ORD-10911-1,20230907,CUST-0126,PROD-0079,ST-014,1,1620.0,0.05,1539.0,1137.67,0.0,Completed
ORD-10912,ORD-10912-1,20230423,CUST-0142,PROD-0024,ST-000,2,1330.0,0.0,2660.0,1724.1,25.25,Cancelled
ORD-10912,ORD-10912-2,20230423,CUST-0142,PROD-0030,ST-000,1,3060.0,0.15,2601.0,1764.66,48.97,Cancelled
ORD-10913,ORD-10913-1,20240413,CUST-0194,PROD-0049,ST-009,3,3260.0,0.0,9780.0,5525.31,0.0,Completed
ORD-10914,ORD-10914-1,20240217,CUST-0052,PROD-0072,ST-009,1,2790.0,0.0,2790.0,1539.02,0.0,Completed
ORD-10915,ORD-10915-1,20230703,CUST-0109,PROD-0033,ST-003,1,6880.0,0.0,6880.0,4450.47,0.0,Completed
ORD-10916,ORD-10916-1,20231023,CUST-0118,PROD-0064,ST-003,1,4410.0,0.0,4410.0,2831.06,0.0,Returned
ORD-10917,ORD-10917-1,20240113,CUST-0084,PROD-0016,ST-015,2,22690.0,0.05,43111.0,28016.36,0.0,Completed
ORD-10917,ORD-10917-2,20240113,CUST-0084,PROD-0021,ST-015,1,2610.0,0.0,2610.0,1698.88,0.0,Completed
ORD-10918,ORD-10918-1,20240407,CUST-0069,PROD-0063,ST-007,1,9290.0,0.0,9290.0,5334.22,0.0,Completed
ORD-10919,ORD-10919-1,20241115,CUST-0069,PROD-0033,ST-008,2,6880.0,0.05,13072.0,8900.94,0.0,Completed
ORD-10919,ORD-10919-2,20241115,CUST-0069,PROD-0067,ST-008,2,1970.0,0.0,3940.0,2205.04,0.0,Completed
ORD-10920,ORD-10920-1,20240725,CUST-0119,PROD-0057,ST-010,2,9050.0,0.05,17195.0,9719.04,0.0,Completed
ORD-10921,ORD-10921-1,20230614,CUST-0021,PROD-0010,ST-009,1,16340.0,0.15,13889.0,11300.17,0.0,Completed
ORD-10922,ORD-10922-1,20240503,CUST-0018,PROD-0003,ST-009,1,6190.0,0.0,6190.0,3136.74,0.0,Cancelled
ORD-10922,ORD-10922-2,20240503,CUST-0018,PROD-0043,ST-009,2,650.0,0.0,1300.0,835.18,0.0,Cancelled
ORD-10923,ORD-10923-1,20230630,CUST-0180,PROD-0010,ST-009,2,16340.0,0.15,27778.0,22600.34,0.0,Returned
ORD-10924,ORD-10924-1,20240222,CUST-0017,PROD-0029,ST-005,2,1390.0,0.0,2780.0,1792.98,0.0,Completed
ORD-10925,ORD-10925-1,20230502,CUST-0179,PROD-0009,ST-009,1,23630.0,0.0,23630.0,14479.88,0.0,Completed
ORD-10926,ORD-10926-1,20240720,CUST-0076,PROD-0010,ST-007,2,16340.0,0.05,31046.0,22600.34,0.0,Completed
ORD-10927,ORD-10927-1,20240825,CUST-0006,PROD-0037,ST-014,1,11140.0,0.0,11140.0,6659.18,0.0,Completed
ORD-10927,ORD-10927-2,20240825,CUST-0006,PROD-0002,ST-014,2,33460.0,0.0,66920.0,40722.22,0.0,Completed
ORD-10928,ORD-10928-1,20241223,CUST-0125,PROD-0077,ST-011,1,1240.0,0.0,1240.0,714.48,0.0,Completed
ORD-10929,ORD-10929-1,20241030,CUST-0082,PROD-0080,ST-007,2,1260.0,0.0,2520.0,1537.84,0.0,Completed
ORD-10930,ORD-10930-1,20241122,CUST-0192,PROD-0066,ST-001,2,1630.0,0.15,2771.0,1678.5,0.0,Completed
ORD-10931,ORD-10931-1,20241021,CUST-0194,PROD-0056,ST-008,3,12260.0,0.15,31263.0,24593.46,0.0,Completed
ORD-10931,ORD-10931-2,20241021,CUST-0194,PROD-0058,ST-008,2,3720.0,0.0,7440.0,3876.66,0.0,Completed
ORD-10931,ORD-10931-3,20241021,CUST-0194,PROD-0027,ST-008,1,1520.0,0.0,1520.0,1037.85,0.0,Completed
ORD-10932,ORD-10932-1,20240718,CUST-0172,PROD-0044,ST-012,1,7910.0,0.05,7514.5,4298.09,0.0,Returned
ORD-10933,ORD-10933-1,20231125,CUST-0119,PROD-0075,ST-007,1,2610.0,0.1,2349.0,1654.39,0.0,Returned
ORD-10934,ORD-10934-1,20240516,CUST-0165,PROD-0006,ST-003,2,30230.0,0.0,60460.0,41847.58,0.0,Completed
ORD-10935,ORD-10935-1,20231004,CUST-0117,PROD-0060,ST-013,1,9700.0,0.0,9700.0,4974.74,0.0,Completed
ORD-10935,ORD-10935-2,20231004,CUST-0117,PROD-0026,ST-013,2,3440.0,0.0,6880.0,4921.26,0.0,Completed
ORD-10936,ORD-10936-1,20240810,CUST-0170,PROD-0004,ST-005,1,26120.0,0.0,26120.0,17922.86,0.0,Returned
ORD-10937,ORD-10937-1,20240413,CUST-0014,PROD-0024,ST-012,1,1330.0,0.0,1330.0,862.05,0.0,Completed
ORD-10938,ORD-10938-1,20230905,CUST-0153,PROD-0049,ST-012,1,3260.0,0.0,3260.0,1841.77,0.0,Completed
ORD-10939,ORD-10939-1,20230718,CUST-0028,PROD-0022,ST-005,3,4390.0,0.0,13170.0,7902.57,0.0,Completed
ORD-10940,ORD-10940-1,20231227,CUST-0157,PROD-0008,ST-000,4,15680.0,0.2,50176.0,42067.56,120.88,Completed
ORD-10940,ORD-10940-2,20231227,CUST-0157,PROD-0057,ST-000,2,9050.0,0.2,14480.0,9719.04,140.57,Completed
ORD-10941,ORD-10941-1,20240420,CUST-0159,PROD-0034,ST-001,4,17620.0,0.0,70480.0,40158.32,0.0,Returned
ORD-10941,ORD-10941-2,20240420,CUST-0159,PROD-0003,ST-001,2,6190.0,0.05,11761.0,6273.48,0.0,Returned
ORD-10942,ORD-10942-1,20240703,CUST-0021,PROD-0005,ST-014,2,33510.0,0.1,60318.0,41088.56,0.0,Completed
ORD-10943,ORD-10943-1,20240429,CUST-0080,PROD-0005,ST-010,1,33510.0,0.0,33510.0,20544.28,0.0,Completed
ORD-10944,ORD-10944-1,20240323,CUST-0118,PROD-0045,ST-000,1,9970.0,0.0,9970.0,5548.21,25.45,Returned
ORD-10945,ORD-10945-1,20241203,CUST-0070,PROD-0073,ST-000,3,2250.0,0.0,6750.0,4516.38,104.5,Cancelled
ORD-10945,ORD-10945-2,20241203,CUST-0070,PROD-0025,ST-000,1,1120.0,0.0,1120.0,617.8,132.7,Cancelled
ORD-10946,ORD-10946-1,20240513,CUST-0138,PROD-0069,ST-008,1,1180.0,0.0,1180.0,848.43,0.0,Completed
ORD-10947,ORD-10947-1,20241006,CUST-0137,PROD-0023,ST-011,1,2850.0,0.0,2850.0,1503.84,0.0,Returned
ORD-10948,ORD-10948-1,20230912,CUST-0160,PROD-0061,ST-011,1,9200.0,0.1,8280.0,5967.9,0.0,Completed
ORD-10949,ORD-10949-1,20230114,CUST-0087,PROD-0054,ST-000,1,12690.0,0.0,12690.0,8857.68,81.75,Completed
ORD-10950,ORD-10950-1,20240710,CUST-0179,PROD-0033,ST-012,1,6880.0,0.05,6536.0,4450.47,0.0,Cancelled
ORD-10951,ORD-10951-1,20230629,CUST-0099,PROD-0070,ST-010,2,1750.0,0.05,3325.0,2487.38,0.0,Cancelled
ORD-10951,ORD-10951-2,20230629,CUST-0099,PROD-0073,ST-010,1,2250.0,0.05,2137.5,1505.46,0.0,Cancelled
ORD-10952,ORD-10952-1,20230203,CUST-0158,PROD-0054,ST-000,2,12690.0,0.0,25380.0,17715.36,91.86,Returned
ORD-10953,ORD-10953-1,20231116,CUST-0003,PROD-0054,ST-012,2,12690.0,0.0,25380.0,17715.36,0.0,Cancelled
ORD-10953,ORD-10953-2,20231116,CUST-0003,PROD-0004,ST-012,1,26120.0,0.2,20896.0,17922.86,0.0,Cancelled
ORD-10954,ORD-10954-1,20231028,CUST-0147,PROD-0070,ST-011,1,1750.0,0.0,1750.0,1243.69,0.0,Completed
ORD-10955,ORD-10955-1,20240629,CUST-0124,PROD-0059,ST-006,2,9340.0,0.0,18680.0,11586.7,0.0,Returned
ORD-10956,ORD-10956-1,20241111,CUST-0029,PROD-0050,ST-002,2,4290.0,0.0,8580.0,6107.62,0.0,Cancelled
ORD-10957,ORD-10957-1,20241030,CUST-0093,PROD-0062,ST-007,1,10930.0,0.0,10930.0,7130.03,0.0,Completed
ORD-10958,ORD-10958-1,20240317,CUST-0116,PROD-0017,ST-014,1,3090.0,0.0,3090.0,2135.25,0.0,Completed
ORD-10959,ORD-10959-1,20241022,CUST-0005,PROD-0047,ST-005,1,12400.0,0.05,11780.0,8153.66,0.0,Cancelled
ORD-10959,ORD-10959-2,20241022,CUST-0005,PROD-0014,ST-005,2,21550.0,0.0,43100.0,29409.48,0.0,Cancelled
ORD-10960,ORD-10960-1,20230819,CUST-0008,PROD-0010,ST-009,2,16340.0,0.0,32680.0,22600.34,0.0,Completed
ORD-10961,ORD-10961-1,20230109,CUST-0155,PROD-0057,ST-014,2,9050.0,0.0,18100.0,9719.04,0.0,Completed
ORD-10962,ORD-10962-1,20240707,CUST-0156,PROD-0064,ST-000,4,4410.0,0.0,17640.0,11324.24,92.03,Completed
ORD-10963,ORD-10963-1,20241209,CUST-0176,PROD-0022,ST-013,3,4390.0,0.1,11853.0,7902.57,0.0,Returned
ORD-10964,ORD-10964-1,20241112,CUST-0056,PROD-0070,ST-000,3,1750.0,0.0,5250.0,3731.07,130.28,Completed
ORD-10965,ORD-10965-1,20240916,CUST-0013,PROD-0080,ST-009,1,1260.0,0.15,1071.0,768.92,0.0,Completed
ORD-10966,ORD-10966-1,20241103,CUST-0062,PROD-0073,ST-000,1,2250.0,0.0,2250.0,1505.46,114.22,Completed
ORD-10966,ORD-10966-2,20241103,CUST-0062,PROD-0057,ST-000,1,9050.0,0.0,9050.0,4859.52,73.82,Completed
ORD-10966,ORD-10966-3,20241103,CUST-0062,PROD-0008,ST-000,1,15680.0,0.05,14896.0,10516.89,110.11,Completed
ORD-10967,ORD-10967-1,20240717,CUST-0014,PROD-0030,ST-011,1,3060.0,0.2,2448.0,1764.66,0.0,Completed
ORD-10968,ORD-10968-1,20231015,CUST-0090,PROD-0003,ST-010,1,6190.0,0.05,5880.5,3136.74,0.0,Completed
ORD-10968,ORD-10968-2,20231015,CUST-0090,PROD-0070,ST-010,1,1750.0,0.15,1487.5,1243.69,0.0,Completed
ORD-10968,ORD-10968-3,20231015,CUST-0090,PROD-0061,ST-010,1,9200.0,0.0,9200.0,5967.9,0.0,Completed
ORD-10969,ORD-10969-1,20241013,CUST-0015,PROD-0007,ST-009,1,36360.0,0.0,36360.0,25478.18,0.0,Completed
ORD-10969,ORD-10969-2,20241013,CUST-0015,PROD-0063,ST-009,4,9290.0,0.2,29728.0,21336.88,0.0,Completed
ORD-10970,ORD-10970-1,20240213,CUST-0089,PROD-0019,ST-006,4,3340.0,0.05,12692.0,7340.44,0.0,Returned
ORD-10971,ORD-10971-1,20231128,CUST-0129,PROD-0059,ST-003,1,9340.0,0.2,7472.0,5793.35,0.0,Completed
ORD-10972,ORD-10972-1,20240531,CUST-0149,PROD-0037,ST-007,1,11140.0,0.0,11140.0,6659.18,0.0,Completed
ORD-10972,ORD-10972-2,20240531,CUST-0149,PROD-0060,ST-007,2,9700.0,0.0,19400.0,9949.48,0.0,Completed
ORD-10973,ORD-10973-1,20240527,CUST-0139,PROD-0010,ST-005,3,16340.0,0.1,44118.0,33900.51,0.0,Completed
ORD-10973,ORD-10973-2,20240527,CUST-0139,PROD-0059,ST-005,1,9340.0,0.0,9340.0,5793.35,0.0,Completed
ORD-10974,ORD-10974-1,20240524,CUST-0174,PROD-0046,ST-010,2,18630.0,0.0,37260.0,22993.04,0.0,Completed
ORD-10975,ORD-10975-1,20240920,CUST-0109,PROD-0057,ST-005,1,9050.0,0.0,9050.0,4859.52,0.0,Cancelled
ORD-10976,ORD-10976-1,20231021,CUST-0119,PROD-0059,ST-015,1,9340.0,0.1,8406.0,5793.35,0.0,Completed
ORD-10977,ORD-10977-1,20230115,CUST-0177,PROD-0071,ST-000,4,430.0,0.15,1462.0,1030.44,104.03,Completed
ORD-10977,ORD-10977-2,20230115,CUST-0177,PROD-0062,ST-000,1,10930.0,0.0,10930.0,7130.03,25.34,Completed
ORD-10978,ORD-10978-1,20230822,CUST-0189,PROD-0006,ST-012,2,30230.0,0.0,60460.0,41847.58,0.0,Completed
ORD-10978,ORD-10978-2,20230822,CUST-0189,PROD-0040,ST-012,1,9840.0,0.0,9840.0,4975.51,0.0,Completed
ORD-10979,ORD-10979-1,20231221,CUST-0144,PROD-0024,ST-002,1,1330.0,0.0,1330.0,862.05,0.0,Completed
ORD-10979,ORD-10979-2,20231221,CUST-0144,PROD-0014,ST-002,1,21550.0,0.0,21550.0,14704.74,0.0,Completed
ORD-10980,ORD-10980-1,20230923,CUST-0081,PROD-0058,ST-001,4,3720.0,0.0,14880.0,7753.32,0.0,Cancelled
ORD-10981,ORD-10981-1,20230319,CUST-0005,PROD-0035,ST-013,2,11120.0,0.05,21128.0,11148.18,0.0,Completed
ORD-10982,ORD-10982-1,20240514,CUST-0098,PROD-0074,ST-002,1,1630.0,0.1,1467.0,1038.62,0.0,Completed
ORD-10983,ORD-10983-1,20230214,CUST-0143,PROD-0050,ST-008,1,4290.0,0.0,4290.0,3053.81,0.0,Completed
ORD-10983,ORD-10983-2,20230214,CUST-0143,PROD-0025,ST-008,1,1120.0,0.0,1120.0,617.8,0.0,Completed
ORD-10984,ORD-10984-1,20240418,CUST-0074,PROD-0070,ST-002,1,1750.0,0.05,1662.5,1243.69,0.0,Completed
ORD-10985,ORD-10985-1,20230911,CUST-0116,PROD-0065,ST-005,3,1070.0,0.0,3210.0,1765.05,0.0,Cancelled
ORD-10985,ORD-10985-2,20230911,CUST-0116,PROD-0077,ST-005,2,1240.0,0.1,2232.0,1428.96,0.0,Cancelled
